age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_index,marital_index,education_index,default_index,housing_index,loan_index,contact_index,month_index,day_of_week_index,poutcome_index,y_index
23,64,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,6,2,2,0,2,0,0,6,2,1,0
41,116,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,0,0,0,6,2,0,0
32,318,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,0,3,0,2,0,0,6,2,1,0
22,47,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,2,0,0,6,2,1,0
26,183,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,6,1,3,0,0,0,0,6,2,1,0
29,343,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,2,0,0,6,2,1,0
27,230,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,2,0,2,0,1,6,2,0,0
29,138,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,6,0,0,0,0,6,2,1,0
29,11,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,2,0,6,2,1,0
27,155,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
24,47,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,0,0,0,6,2,0,0
47,201,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,1,1,0,2,0,0,6,2,0,0
27,289,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,2,2,1,6,2,1,0
52,11,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,2,6,0,2,0,0,6,2,1,0
38,72,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,1,0,0,0,6,2,0,0
36,273,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,2,0,6,2,1,0
24,91,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,0,2,0,6,2,0,0
29,23,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,1,2,0,0,6,2,0,0
45,43,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
36,121,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,0,0,1,6,2,1,0
33,449,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,1,1
45,8,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,2,0,6,2,1,0
24,524,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,0,0,0,6,2,0,0
25,13,5,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,6,0,0,0,1,6,2,1,0
53,157,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,1,1,0,2,0,0,6,2,0,0
42,72,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,0,0,0,6,2,1,0
35,112,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,0,0,0,6,2,0,0
31,50,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,2,2,6,0,0,0,0,6,2,0,0
35,225,1,12,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,0,0,6,2,2,0
31,42,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,2,0,0,6,2,1,0
38,35,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,0,0,0,6,2,1,0
39,607,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,2,0,0,6,2,1,1
37,123,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,1,6,0,0,2,0,6,2,1,0
31,255,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
24,334,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,6,2,6,0,0,0,0,6,2,1,0
40,104,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,6,2,1,0
33,1075,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,1,0,0,0,6,2,0,1
36,235,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,0
27,64,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,2,3,0,0,0,0,6,2,0,0
27,137,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,0,0,6,2,1,0
42,874,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,2,2,0,6,2,0,1
23,200,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,6,0,2,0,0,6,2,1,0
40,433,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,0,0,6,2,1,0
27,215,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,3,0,0,0,0,6,2,1,0
30,287,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,0,0
47,391,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,1,0,0,1,6,2,0,0
39,93,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,0,0,0,0,0,6,2,1,0
44,16,9,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,0,0,6,2,1,0
36,523,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,2,0,0,6,2,1,0
28,225,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,2,0,0,6,2,0,0
21,24,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,0,0,0,6,2,0,0
31,298,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,2,0,6,2,1,0
25,200,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,1,6,0,2,0,0,6,2,1,0
32,93,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,6,0,1,1,1,6,2,1,0
30,234,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,0,2,0,6,2,1,0
24,797,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,0,0,0,6,2,1,0
29,419,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,2,2,0,6,2,0,0
46,87,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,6,2,1,0
30,83,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,1,0,2,0,0,6,2,1,0
33,30,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,0
26,135,1,999,2,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,0,0
33,97,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,0
36,128,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,1,6,0,2,0,0,6,2,1,0
30,586,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,1,0,0,0,0,6,2,0,0
33,492,1,12,2,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,0,0,0,6,2,0,1
23,208,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,0,1,0,2,0,6,2,1,0
21,240,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,0,2,0,6,2,1,0
34,703,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,2,0,0,6,2,1,0
26,1106,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,2,0,0,6,2,1,0
24,151,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,2,6,0,2,0,1,6,2,1,0
48,506,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,0,0,0,6,2,1,0
28,282,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,0,0,0,0,0,6,2,0,0
57,563,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,2,0,0,0,0,6,2,1,1
30,377,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,2,0,0,6,2,1,0
41,174,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,2,0,6,2,1,0
50,199,15,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,2,0,0,6,2,1,0
33,437,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,1,0
33,175,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,1,2,0,0,6,2,1,0
46,386,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,1,0
28,233,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,2,0,0,6,2,1,0
30,74,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,0,0
23,184,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,0,0,0,6,2,1,0
28,111,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,0,0
53,168,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,0,0,6,2,1,0
28,156,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,1,0
31,66,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,0,3,0,2,0,0,6,2,0,0
32,97,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,0,0,0,6,2,0,0
34,97,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,2,1,3,0,2,2,0,6,2,0,0
42,160,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,2,0,0,6,2,1,0
32,1020,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,1,1,0,6,2,1,1
25,149,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,2,0,0,6,2,1,0
30,202,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,2,0,0,6,2,1,0
33,112,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,4,2,6,0,2,0,1,6,2,0,0
28,154,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,1,6,0,0,0,1,6,2,0,0
23,337,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,0
33,1723,1,12,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,1,0,0,0,6,2,2,1
45,177,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,7,0,0,0,0,6,2,1,0
25,95,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,1,0,2,0,0,6,2,1,0
44,246,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,1,2,2,0,6,2,1,0
26,294,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,1,0
32,162,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,4,2,6,0,0,0,0,6,2,0,0
28,406,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,5,0,2,0,0,6,2,1,1
35,20,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
30,115,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,3,1,2,0,0,6,2,1,0
43,543,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,1,0
27,73,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,6,2,6,0,2,0,0,6,2,1,0
25,136,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,1,6,0,0,2,0,6,2,0,0
29,138,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,0,0,0,6,2,1,0
29,118,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,1,0
37,30,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,1,0
27,444,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,5,0,2,0,0,6,2,1,0
27,466,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,5,0,0,0,0,6,2,1,0
33,110,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,5,0,1,1,0,6,2,0,0
27,97,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,0,0
52,7,7,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,1,2,0,0,6,2,0,0
27,172,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,1,0
42,146,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,4,0,6,0,2,0,0,6,2,0,0
35,16,6,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,2,0,0,6,2,0,0
31,150,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,0,0
31,163,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,2,6,0,2,0,0,6,2,1,0
27,88,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,0,0
34,277,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,2,0,0,6,2,1,0
40,96,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,0,0,0,6,2,0,0
24,175,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,0,0,0,6,2,0,0
23,22,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,0,0,0,6,2,1,0
28,430,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,1,1,0,6,2,1,0
28,97,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,1,1,0,6,2,1,0
36,164,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,1,6,0,0,0,0,6,2,1,0
27,88,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,0,0,6,2,1,0
37,71,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,3,1,2,0,0,6,2,0,0
21,136,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,0,0
28,92,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,0,0,0,6,2,0,0
29,17,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,0,0,6,2,1,0
46,155,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
28,199,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,1,0
51,159,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,6,2,0,0
37,36,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,0,0,0,6,2,1,0
27,43,8,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,6,0,2,0,0,6,2,1,0
23,70,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,0,0
28,334,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,1,0
34,107,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,6,1,3,0,2,0,0,6,2,0,0
39,806,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,0,0,6,2,1,0
23,104,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,3,0,0,0,0,6,2,1,0
26,217,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,0,0,1,6,2,1,0
32,216,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,3,0,2,0,0,6,2,1,0
35,143,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,0,0
28,106,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,4,2,2,0,2,0,0,6,2,0,0
28,226,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,2,0,0,6,2,0,0
28,166,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,2,2,0,2,0,1,6,2,1,0
34,87,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,2,6,0,2,0,0,6,2,1,0
23,64,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,2,0,2,0,0,6,2,0,0
36,105,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,0,0,0,6,2,1,0
22,99,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,2,0,0,6,2,1,0
38,130,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,0,0,6,2,1,0
27,256,1,11,1,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,0,0,0,6,2,2,0
35,121,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,3,0,2,0,0,6,2,1,0
27,285,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,2,0,0,6,2,1,0
40,140,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,2,0,0,6,2,1,0
33,167,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,2,0,0,6,2,1,0
30,691,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,2,0,0,6,2,1,1
27,311,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,0,0,0,6,2,1,0
30,164,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,0,0,0,6,2,0,0
23,1129,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,3,0,0,2,0,6,2,1,1
24,109,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,0,0,2,2,0,6,2,0,0
33,444,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,2,2,0,6,2,1,0
48,265,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,3,0,2,0,0,6,2,1,0
28,175,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,6,0,2,2,0,6,2,1,0
31,191,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,0,1
39,292,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,2,0,0,6,2,1,0
39,239,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,0,0,0,6,2,0,0
31,59,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,0,0
31,471,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,2,0,0,6,2,1,0
46,182,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,2,0,0,6,2,0,0
28,933,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,0,0,6,2,1,1
32,396,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,4,1,3,0,1,1,0,6,2,0,0
31,432,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,6,0,2,0,0,6,2,1,0
27,224,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,2,2,0,6,2,1,1
33,616,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,0,0,0,6,2,1,1
42,50,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,2,2,0,6,2,1,0
29,111,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,2,0,2,0,0,6,2,1,0
26,685,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,0
26,134,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,1,0
54,423,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
33,65,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,1,0,0,0,6,2,1,0
33,551,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,1,1,0,6,2,1,0
58,165,5,999,2,-1.8,92.893,-46.2,1.266,5099.1,2,0,5,0,2,0,0,6,2,0,0
51,668,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,2,0,6,2,1,1
28,42,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,6,0,2,0,0,6,2,1,0
24,177,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,0,0,0,6,2,1,0
27,99,7,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,2,0,6,2,0,0
29,108,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,0,0,6,2,1,0
49,291,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,2,2,0,6,2,1,0
35,170,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,2,0,0,6,2,1,0
35,117,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,2,0,0,6,2,0,0
57,161,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,0,0,0,0,0,0,6,2,1,0
25,330,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,3,0,2,0,0,6,2,1,0
33,480,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,0,0,0,6,2,1,0
53,24,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,1,1,0,2,0,0,6,2,1,0
31,172,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,0,0,6,2,0,0
23,143,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,8,2,3,0,2,0,0,6,2,0,0
39,158,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,1,2,1,2,2,0,6,2,1,0
27,88,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,2,0,0,6,2,1,0
36,157,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,2,0,6,2,0,0
40,111,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,1,2,0,0,6,2,1,0
54,553,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,6,0,5,0,2,0,0,6,2,1,0
24,25,8,999,0,-1.8,92.893,-46.2,1.266,5099.1,8,2,2,0,2,0,1,6,2,1,0
31,433,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,0,0,0,6,2,1,0
40,632,1,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,0,3,0,0,2,0,6,2,0,0
31,115,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,6,2,0,0
33,228,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,2,6,0,0,0,0,6,2,1,0
37,142,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,3,2,3,0,2,0,0,6,2,1,0
33,172,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,2,0,6,2,0,0
40,246,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,2,2,0,6,2,1,0
36,329,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,1,0,2,0,0,6,2,1,0
31,479,1,11,1,-1.8,92.893,-46.2,1.266,5099.1,9,2,2,0,2,0,0,6,2,2,1
30,46,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,6,0,2,0,0,6,2,1,0
33,95,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,1,0
48,67,7,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,0,2,0,1,1,0,6,2,1,0
25,888,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,1
31,185,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,0,6,2,1,0
26,1071,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,5,0,0,0,0,6,2,1,1
35,229,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,0,0,0,6,2,1,0
33,213,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,6,0,1,1,1,6,2,1,0
34,293,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,2,0,0,6,2,0,0
46,46,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,1,6,2,1,0
33,169,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,1,6,0,0,2,0,6,2,0,0
41,226,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,1,5,0,0,2,0,6,2,1,0
42,113,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,0,1,6,2,1,0
30,284,7,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,3,0,2,0,0,6,2,1,0
39,76,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,0,2,1,2,0,0,6,2,1,0
27,151,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,2,0,6,2,1,0
36,68,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,4,1,6,0,2,0,1,6,2,1,0
37,56,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,2,0,0,6,2,0,0
32,1060,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,0,0,0,6,2,1,1
24,196,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,2,6,0,0,0,0,6,2,1,0
29,332,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,0,0
27,1543,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,1,1
28,67,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,1,0,2,0,6,2,1,0
30,24,6,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,0,2,0,6,2,0,0
34,218,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,10,1,2,0,2,0,0,6,2,1,0
42,131,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,6,2,1,0
40,688,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,2,0,2,0,0,6,2,1,1
26,400,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,2,0,0,6,2,1,0
42,164,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,7,1,3,0,2,0,0,6,2,1,0
29,123,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,0,0,0,6,2,1,0
28,99,4,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,0,0,0,6,2,0,0
30,362,6,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,0,0,0,0,6,2,1,0
35,111,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,2,1,5,0,0,2,0,6,2,1,0
33,502,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,1,2,2,1,2,0,0,6,2,1,0
28,444,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,1,2,0,0,6,2,0,0
32,366,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,0,0,0,6,2,1,0
33,367,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,2,0,0,6,2,0,0
